db,above,suppressed_frac,full_mean,full_p50,full_frac_ge2200,mild_mean,mild_frac_le1600,mild_frac_ge2200,mild_frac_2200_2800,mild_frac_gt3200,very_mild_mean,very_mild_frac_2200_2800,very_mild_frac_gt3200
0.13,0.4,0.14433187996922286,3559.284206209848,3566.700010299682,0.9165491151577327,2486.152701291855,0.08633754305396096,0.7011481056257176,0.4873708381171068,0.08013777267508611,2118.062890774666,0.4076562818163307,0.03828140908165343
0.13,0.45,0.14369068992049244,3560.8654169528545,3566.700010299682,0.9165491151577327,2491.095355086107,0.07921928817451206,0.7011481056257176,0.4873708381171068,0.08013777267508611,2126.8290309799054,0.4076562818163307,0.03828140908165343
0.13,0.5,0.14311361887663504,3561.4147961509802,3566.700010299682,0.9165491151577327,2493.062775975651,0.07600459242250288,0.7011481056257176,0.4873708381171068,0.08013777267508611,2130.318388737578,0.4076562818163307,0.03828140908165343
0.13,0.55,0.1427609643498333,3561.4147961509802,3566.700010299682,0.9165491151577327,2493.062775975651,0.07600459242250288,0.7011481056257176,0.4873708381171068,0.08013777267508611,2130.318388737578,0.4076562818163307,0.03828140908165343
0.13,0.6,0.14077327519876892,3561.4147961509802,3566.700010299682,0.9165491151577327,2493.062775975651,0.07600459242250288,0.7011481056257176,0.4873708381171068,0.08013777267508611,2130.318388737578,0.4076562818163307,0.03828140908165343
0.14,0.2,0.2202167222364709,3544.3142674105775,3566.700010299682,0.9100089766606823,2448.7617648583537,0.10964408725602756,0.6777267508610793,0.46946039035591275,0.08013777267508611,2066.1367609940944,0.3842394624312767,0.03828140908165343
0.14,0.25,0.1565144908951013,3548.5286820174574,3566.700010299682,0.9135996409335727,2461.319985466588,0.09931113662456946,0.6905855338691159,0.48231917336394947,0.08013777267508611,2084.8889706250698,0.39319894115251475,0.03828140908165343
0.14,0.3,0.15699538343164915,3554.4187409414335,3566.700010299682,0.9158117466016927,2480.785901844519,0.08656716417910448,0.6985074626865672,0.48473019517795635,0.08013777267508611,2108.5444987595356,0.4029729179393199,0.03828140908165343
0.14,0.35,0.15728391895357785,3556.051231472833,3566.700010299682,0.9158117466016927,2482.826611265261,0.08645235361653272,0.6985074626865672,0.48473019517795635,0.08013777267508611,2112.1638388236092,0.4029729179393199,0.03828140908165343
0.14,0.4,0.14952551936393949,3556.6897332258322,3566.700010299682,0.9158117466016927,2484.85142718714,0.08633754305396096,0.6985074626865672,0.48473019517795635,0.08013777267508611,2115.754990662251,0.4029729179393199,0.03828140908165343
0.14,0.45,0.14888432931520904,3558.270943968839,3566.700010299682,0.9158117466016927,2489.7940809813917,0.07921928817451206,0.6985074626865672,0.48473019517795635,0.08013777267508611,2124.5211308674907,0.4029729179393199,0.03828140908165343
0.14,0.5,0.14830725827135163,3558.820323166965,3566.700010299682,0.9158117466016927,2491.7615018709366,0.07600459242250288,0.6985074626865672,0.48473019517795635,0.08013777267508611,2128.010488625164,0.4029729179393199,0.03828140908165343
0.14,0.55,0.14795460374454988,3558.820323166965,3566.700010299682,0.9158117466016927,2491.7615018709366,0.07600459242250288,0.6985074626865672,0.48473019517795635,0.08013777267508611,2128.010488625164,0.4029729179393199,0.03828140908165343
0.14,0.6,0.14596691459348551,3558.820323166965,3566.700010299682,0.9158117466016927,2491.7615018709366,0.07600459242250288,0.6985074626865672,0.48473019517795635,0.08013777267508611,2128.010488625164,0.4029729179393199,0.03828140908165343
0.15,0.2,0.23313670171838932,3537.754676010496,3542.400033473968,0.9085983585534753,2432.025905372334,0.1079219288174512,0.6726750861079219,0.4716417910447761,0.07841561423650976,2038.081773115624,0.3881083282427204,0.03828140908165343
0.15,0.25,0.1745319312644268,3544.846886016425,3546.739102278838,0.9137278789433187,2454.890003602509,0.08668197474167623,0.691044776119403,0.4900114810562572,0.07841561423650976,2075.112173356883,0.4068417837507636,0.03828140908165343
0.15,0.3,0.1693703513721467,3547.584418216312,3566.700010299682,0.9144011284944857,2463.0661824858607,0.08656716417910448,0.6934557979334098,0.48691159586681976,0.07841561423650976,2078.7445669815193,0.4068417837507636,0.03828140908165343
0.15,0.35,0.1696588868940754,3549.216908747711,3566.700010299682,0.9144011284944857,2465.106891906604,0.08645235361653272,0.6934557979334098,0.48691159586681976,0.07841561423650976,2082.363907045593,0.4068417837507636,0.03828140908165343
0.15,0.4,0.1622531418312388,3550.0564431676744,3566.700010299682,0.9144011284944857,2467.131707828483,0.08633754305396096,0.6934557979334098,0.48691159586681976,0.07841561423650976,2085.955058884235,0.4068417837507636,0.03828140908165343
0.15,0.45,0.1612592972557066,3551.4366212437176,3566.700010299682,0.9144011284944857,2472.0743616227346,0.07921928817451206,0.6934557979334098,0.48691159586681976,0.07841561423650976,2094.7211990894743,0.4068417837507636,0.03828140908165343
0.15,0.5,0.1606822262118492,3551.9860004418433,3566.700010299682,0.9144011284944857,2474.041782512279,0.07600459242250288,0.6934557979334098,0.48691159586681976,0.07841561423650976,2098.2105568471475,0.4068417837507636,0.03828140908165343
0.15,0.55,0.16032957168504744,3551.9860004418433,3566.700010299682,0.9144011284944857,2474.041782512279,0.07600459242250288,0.6934557979334098,0.48691159586681976,0.07841561423650976,2098.2105568471475,0.4068417837507636,0.03828140908165343
0.15,0.6,0.15834188253398307,3551.9860004418433,3566.700010299682,0.9144011284944857,2474.041782512279,0.07600459242250288,0.6934557979334098,0.48691159586681976,0.07841561423650976,2098.2105568471475,0.4068417837507636,0.03828140908165343
0.16,0.2,0.23483585534752502,3538.7951862982577,3542.400033473968,0.9100089766606823,2435.7521507105503,0.10677382319173363,0.6777267508610793,0.47669345579793343,0.07841561423650976,2044.6905283377505,0.39706780696395844,0.03828140908165343
0.16,0.25,0.17725698897153117,3546.4702385089845,3546.739102278838,0.9143690689920493,2460.7035065816053,0.08668197474167623,0.6933409873708382,0.4871412169919633,0.07841561423650976,2075.112173356883,0.4068417837507636,0.03828140908165343
0.16,0.3,0.1693703513721467,3547.584418216312,3566.700010299682,0.9144011284944857,2463.0661824858607,0.08656716417910448,0.6934557979334098,0.48691159586681976,0.07841561423650976,2078.7445669815193,0.4068417837507636,0.03828140908165343
0.16,0.35,0.1696588868940754,3549.216908747711,3566.700010299682,0.9144011284944857,2465.106891906604,0.08645235361653272,0.6934557979334098,0.48691159586681976,0.07841561423650976,2082.363907045593,0.4068417837507636,0.03828140908165343
0.16,0.4,0.16424083098230316,3551.259973385292,3566.700010299682,0.9144011284944857,2471.4417554229644,0.07921928817451206,0.6934557979334098,0.48691159586681976,0.07841561423650976,2093.5992280041555,0.4068417837507636,0.03828140908165343
0.16,0.45,0.1621569633239292,3551.9860004418433,3566.700010299682,0.9144011284944857,2474.041782512279,0.07600459242250288,0.6934557979334098,0.48691159586681976,0.07841561423650976,2098.2105568471475,0.4068417837507636,0.03828140908165343
0.16,0.5,0.1606822262118492,3551.9860004418433,3566.700010299682,0.9144011284944857,2474.041782512279,0.07600459242250288,0.6934557979334098,0.48691159586681976,0.07841561423650976,2098.2105568471475,0.4068417837507636,0.03828140908165343
0.16,0.55,0.16032957168504744,3551.9860004418433,3566.700010299682,0.9144011284944857,2474.041782512279,0.07600459242250288,0.6934557979334098,0.48691159586681976,0.07841561423650976,2098.2105568471475,0.4068417837507636,0.03828140908165343
0.16,0.6,0.15834188253398307,3551.9860004418433,3566.700010299682,0.9144011284944857,2474.041782512279,0.07600459242250288,0.6934557979334098,0.48691159586681976,0.07841561423650976,2098.2105568471475,0.4068417837507636,0.03828140908165343
0.17,0.2,0.24506283662477557,3532.5077894408278,3542.400033473968,0.9078289304949987,2430.291896119686,0.10677382319173363,0.6699196326061998,0.4699196326061998,0.0772675086107922,2035.9505320305743,0.3836285888821014,0.037874160048869884
0.17,0.25,0.1877404462682739,3540.3525438455617,3542.400033473968,0.9122210823288023,2455.557858424206,0.08668197474167623,0.6856486796785304,0.4801377726750861,0.0772675086107922,2066.372177049707,0.3934025656689065,0.037874160048869884
0.17,0.3,0.1802064631956912,3541.694498627025,3542.400033473968,0.9122210823288023,2457.6059278949965,0.08656716417910448,0.6856486796785304,0.4801377726750861,0.0772675086107922,2070.004570674343,0.3934025656689065,0.037874160048869884
0.17,0.35,0.17988586817132599,3542.9295118902805,3542.400033473968,0.9122210823288023,2459.6466373157396,0.08645235361653272,0.6856486796785304,0.4801377726750861,0.0772675086107922,2073.6239107384167,0.3934025656689065,0.037874160048869884
0.17,0.4,0.17446781225955374,3544.9725765278617,3542.400033473968,0.9122210823288023,2465.9815008321,0.07921928817451206,0.6856486796785304,0.4801377726750861,0.0772675086107922,2084.8592316969794,0.3934025656689065,0.037874160048869884
0.17,0.45,0.17238394460117978,3545.698603584413,3542.400033473968,0.9122210823288023,2468.5815279214144,0.07600459242250288,0.6856486796785304,0.4801377726750861,0.0772675086107922,2089.4705605399713,0.3934025656689065,0.037874160048869884
0.17,0.5,0.17090920748909977,3545.698603584413,3542.400033473968,0.9122210823288023,2468.5815279214144,0.07600459242250288,0.6856486796785304,0.4801377726750861,0.0772675086107922,2089.4705605399713,0.3934025656689065,0.037874160048869884
0.17,0.55,0.17055655296229802,3545.698603584413,3542.400033473968,0.9122210823288023,2468.5815279214144,0.07600459242250288,0.6856486796785304,0.4801377726750861,0.0772675086107922,2089.4705605399713,0.3934025656689065,0.037874160048869884
0.17,0.6,0.16856886381123365,3545.698603584413,3542.400033473968,0.9122210823288023,2468.5815279214144,0.07600459242250288,0.6856486796785304,0.4801377726750861,0.0772675086107922,2089.4705605399713,0.3934025656689065,0.037874160048869884
0.18,0.2,0.24506283662477557,3532.5077894408278,3542.400033473968,0.9078289304949987,2430.291896119686,0.10677382319173363,0.6699196326061998,0.4699196326061998,0.0772675086107922,2035.9505320305743,0.3836285888821014,0.037874160048869884
0.18,0.25,0.1877404462682739,3540.3525438455617,3542.400033473968,0.9122210823288023,2455.557858424206,0.08668197474167623,0.6856486796785304,0.4801377726750861,0.0772675086107922,2066.372177049707,0.3934025656689065,0.037874160048869884
0.18,0.3,0.1810720697614773,3542.283867944701,3542.400033473968,0.9122210823288023,2457.6059278949965,0.08656716417910448,0.6856486796785304,0.4801377726750861,0.0772675086107922,2070.004570674343,0.3934025656689065,0.037874160048869884
0.18,0.35,0.17988586817132599,3542.9295118902805,3542.400033473968,0.9122210823288023,2459.6466373157396,0.08645235361653272,0.6856486796785304,0.4801377726750861,0.0772675086107922,2073.6239107384167,0.3934025656689065,0.037874160048869884
0.18,0.4,0.17446781225955374,3544.9725765278617,3542.400033473968,0.9122210823288023,2465.9815008321,0.07921928817451206,0.6856486796785304,0.4801377726750861,0.0772675086107922,2084.8592316969794,0.3934025656689065,0.037874160048869884
0.18,0.45,0.17238394460117978,3545.698603584413,3542.400033473968,0.9122210823288023,2468.5815279214144,0.07600459242250288,0.6856486796785304,0.4801377726750861,0.0772675086107922,2089.4705605399713,0.3934025656689065,0.037874160048869884
0.18,0.5,0.17090920748909977,3545.698603584413,3542.400033473968,0.9122210823288023,2468.5815279214144,0.07600459242250288,0.6856486796785304,0.4801377726750861,0.0772675086107922,2089.4705605399713,0.3934025656689065,0.037874160048869884
0.18,0.55,0.17055655296229802,3545.698603584413,3542.400033473968,0.9122210823288023,2468.5815279214144,0.07600459242250288,0.6856486796785304,0.4801377726750861,0.0772675086107922,2089.4705605399713,0.3934025656689065,0.037874160048869884
0.18,0.6,0.16856886381123365,3545.698603584413,3542.400033473968,0.9122210823288023,2468.5815279214144,0.07600459242250288,0.6856486796785304,0.4801377726750861,0.0772675086107922,2089.4705605399713,0.3934025656689065,0.037874160048869884
0.19,0.2,0.24711464478071302,3531.59866778129,3542.400033473968,0.9078289304949987,2425.947512127103,0.10677382319173363,0.6699196326061998,0.4754305396096441,0.07221584385763491,2035.220644418492,0.38464671146406026,0.03767053553247811
0.19,0.25,0.18937548089253656,3539.1394255916703,3542.400033473968,0.9122210823288023,2451.213474431623,0.08668197474167623,0.6856486796785304,0.4856486796785304,0.07221584385763491,2065.6422894376246,0.3944206882508654,0.03767053553247811
0.19,0.3,0.18270710438573992,3541.0707496908085,3542.400033473968,0.9122210823288023,2453.261543902414,0.08656716417910448,0.6856486796785304,0.4856486796785304,0.07221584385763491,2069.2746830622605,0.3944206882508654,0.03767053553247811
0.19,0.35,0.1815209027955886,3541.7163936363886,3542.400033473968,0.9122210823288023,2455.302253323156,0.08645235361653272,0.6856486796785304,0.4856486796785304,0.07221584385763491,2072.894023126334,0.3944206882508654,0.03767053553247811
0.19,0.4,0.17610284688381636,3543.7594582739703,3542.400033473968,0.9122210823288023,2461.6371168395167,0.07921928817451206,0.6856486796785304,0.4856486796785304,0.07221584385763491,2084.129344084897,0.3944206882508654,0.03767053553247811
0.19,0.45,0.17401897922544243,3544.4854853305205,3542.400033473968,0.9122210823288023,2464.2371439288318,0.07600459242250288,0.6856486796785304,0.4856486796785304,0.07221584385763491,2088.7406729278887,0.3944206882508654,0.03767053553247811
0.19,0.5,0.1725442421133624,3544.4854853305205,3542.400033473968,0.9122210823288023,2464.2371439288318,0.07600459242250288,0.6856486796785304,0.4856486796785304,0.07221584385763491,2088.7406729278887,0.3944206882508654,0.03767053553247811
0.19,0.55,0.17219158758656067,3544.4854853305205,3542.400033473968,0.9122210823288023,2464.2371439288318,0.07600459242250288,0.6856486796785304,0.4856486796785304,0.07221584385763491,2088.7406729278887,0.3944206882508654,0.03767053553247811
0.19,0.6,0.17020389843549627,3544.4854853305205,3542.400033473968,0.9122210823288023,2464.2371439288318,0.07600459242250288,0.6856486796785304,0.4856486796785304,0.07221584385763491,2088.7406729278887,0.3944206882508654,0.03767053553247811
0.2,0.2,0.2537509617850731,3535.052654395253,3542.400033473968,0.9093677866119518,2440.421746027337,0.08679678530424799,0.675430539609644,0.4809414466130884,0.07152698048220436,2062.0142940983483,0.3944206882508654,0.03767053553247811
0.2,0.25,0.19036932546806873,3538.3749070255294,3542.400033473968,0.9122210823288023,2450.5805196317683,0.08668197474167623,0.6856486796785304,0.4856486796785304,0.07152698048220436,2065.6422894376246,0.3944206882508654,0.03767053553247811
0.2,0.3,0.18370094896127212,3540.306231124668,3542.400033473968,0.9122210823288023,2452.628589102559,0.08656716417910448,0.6856486796785304,0.4856486796785304,0.07152698048220436,2069.2746830622605,0.3944206882508654,0.03767053553247811
0.2,0.35,0.18286740189792255,3541.226003402767,3542.400033473968,0.9122210823288023,2454.6692985233017,0.08645235361653272,0.6856486796785304,0.4856486796785304,0.07152698048220436,2072.894023126334,0.3944206882508654,0.03767053553247811
0.2,0.4,0.17709669145934856,3542.994939707829,3542.400033473968,0.9122210823288023,2461.0041620396623,0.07921928817451206,0.6856486796785304,0.4856486796785304,0.07152698048220436,2084.129344084897,0.3944206882508654,0.03767053553247811
0.2,0.45,0.1750128238009746,3543.72096676438,3542.400033473968,0.9122210823288023,2463.604189128977,0.07600459242250288,0.6856486796785304,0.4856486796785304,0.07152698048220436,2088.7406729278887,0.3944206882508654,0.03767053553247811
0.2,0.5,0.1735380866888946,3543.72096676438,3542.400033473968,0.9122210823288023,2463.604189128977,0.07600459242250288,0.6856486796785304,0.4856486796785304,0.07152698048220436,2088.7406729278887,0.3944206882508654,0.03767053553247811
0.2,0.55,0.17318543216209284,3543.72096676438,3542.400033473968,0.9122210823288023,2463.604189128977,0.07600459242250288,0.6856486796785304,0.4856486796785304,0.07152698048220436,2088.7406729278887,0.3944206882508654,0.03767053553247811
0.2,0.6,0.17119774301102847,3543.72096676438,3542.400033473968,0.9122210823288023,2463.604189128977,0.07600459242250288,0.6856486796785304,0.4856486796785304,0.07152698048220436,2088.7406729278887,0.3944206882508654,0.03767053553247811
